q1_named_function,q1_score,q2_measurable_outcome,q2_score,q3_tense,q3_score,classification_score,classification,justification,passage_id,firm,year,page_number,tier,source_document,source_type,llm_model,passage_text,validation_sample,human_label,agreement
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names specific AI applications (Visual Search, image classification, Computer Vision models using machine learning image processing), references a measurable metric directly linked to the AI context (2,243 workers in Technology team), and describes current deployment activity.",e8da2802,Allegro,2023,164,tier_1_and_2,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"It is also interested in topics such as reranking and features interaction architectures and personalization. Big numbers At MLR Computer Vision, the primary objective is to elevate the user experience by leveraging machine learning image processing algorithms. The team specifically concentrated on ",no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names specific AI applications (Visual Search and Computer Vision models using machine learning image processing and image representation learning), provides a measurable metric (2,243 workers in Technology team), and describes current deployment, satisfying all three criteria for Substantive classification.",47801f58,Allegro,2023,164,tier_1_and_2,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"Big numbers At MLR Computer Vision, the primary objective is to elevate the user experience by leveraging machine learning image processing algorithms. The team specifically concentrated on image representation learning for Visual Search and the development of robust image classification • 2,243 wor",no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names specific AI applications (Visual Search, image representation learning, image classification, Computer Vision models), provides a measurable metric (2,243 workers in Technology team), and describes current deployment, satisfying all three criteria for Substantive classification.",24207844,Allegro,2023,164,tier_1_and_2,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"The team specifically concentrated on image representation learning for Visual Search and the development of robust image classification • 2,243 workers in Technology team in an environment where digital tools streamline Computer Vision models. Presently, its research is focused on the integration o",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific AI application — a recommendations algorithm using machine learning models deployed against Allegro's e-commerce user-base — and references current deployment, but provides no quantified metrics or measurable outcomes linked to the system's performance.",c3b13fd8,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"To achieve this, the team relies on the collective behaviours of the • 337 Allegro employees took part in different Recommendations user-base, forming the foundation of the company’s algorithms. The major challenges the technology events as speakers As an e-commerce leader, Allegro is pioneering tea",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific AI applications — recommendation algorithms and machine learning models for handling high-traffic e-commerce — and references current/ongoing deployment, but provides no quantified metrics or measurable outcomes linked to these systems.",4a2081bb,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"The major challenges the technology events as speakers As an e-commerce leader, Allegro is pioneering team is facing revolve around developing innovative algorithms that can deliver high-quality recommendations while effectively handling A llegro's significant daily traffic. a digital revolution, an",no,,
NO,0,NO,0,MIXED,1,1,Symbolic,"Despite referencing machine learning model optimisation and deployment, the passage names no specific AI application or business function — only generic capabilities and team descriptions — and provides no measurable outcomes, yielding a score of 1 and a Symbolic classification.",df701e9e,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"a digital revolution, anchored by commitment to • The largest e-commerce dataset in the region digitalization, and leveraging the power of artificial Its aim is to optimise, scale, and deploy advanced machine learning models. It blends artificial intelligence, software engineering, and DevOps expert",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific operational ML function — an MLOps team managing the full machine learning lifecycle including data pre-processing, annotation, and model deployment on Google Cloud and Kubernetes — currently deployed, but no measurable outcomes or metrics are provided.",5475fd1c,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"It blends artificial intelligence, software engineering, and DevOps expertise to embrace the full potential of intelligence (AI) and machine learning (ML). The research engineers and data scientists from other teams. The team orchestrates the entire ma- ML Ops Allegro is a spot that brings the best ",no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names a specific ML Ops function managing the full machine learning lifecycle (data pre-processing, annotation, model deployment) on Google Cloud and Kubernetes, is described as currently operational, and provides measurable scale metrics — several terabytes of data processed daily and thousands of predictions per second — satisfying all three criteria for Substantive classification.",c422824c,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"The team orchestrates the entire ma- ML Ops Allegro is a spot that brings the best experts togeth- company's approach is multifaceted, encompassing chine learning lifecycle, from data pre-processing and annotation to model deployment, using the cutting-edge infrastructure of Google Cloud and Kuberne",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Despite partial metrics (terabytes of data, predictions per second) appearing in the fragmented text, no specific named AI application or function is identifiable — AI and machine learning are referenced only generically — resulting in a score of 1 and a Symbolic classification.",32f121d6,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"It is operating at a massive er, creating a unique venue in Europe where new innovation, collaboration, and education to set new scale with several terabytes of data processed daily and thousands of predictions per second. technologies in artificial intelligence or machine industry benchmarks. The t",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Despite referencing a technology team of 2,200+ specialists and mentioning AI/machine learning generically, the passage names no specific AI application or function, and the metric (team size) is not linked to any named AI deployment, yielding a score of 1 which falls within the Symbolic range.",b1325d6e,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"technologies in artificial intelligence or machine industry benchmarks. The technology team, consist- learning are created. Digitalization is the essence of ing of more than 2,200 specialists and experts, is Allegro business, shaping how it operates and grows.",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Although 'Machine Learning Research' is mentioned as Allegro's R&D lab, the fragmented text provides no named specific AI application or function, and no measurable outcomes, resulting in a score of 1 which falls within the Symbolic threshold.",1bb5e931,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"The innovating new solutions in the market. participate in various technology events and con- a partner since 2021. It offers opportunities for platform evolves constantly, ensuring that every ferences where they share Allegro`s digitalization women to retrain, start businesses, and expand their onl",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The passage is heavily fragmented and while it references 'Machine Learning Research' as Allegro's R&D lab and mentions AI advancements, no specific named AI application or deployed system is identifiable, and the 400 employees figure relates to technology event participation rather than any measurable AI outcome, resulting in a score of 1 and a Symbolic classification.",141e99a3,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"participate in various technology events and con- a partner since 2021. It offers opportunities for platform evolves constantly, ensuring that every ferences where they share Allegro`s digitalization women to retrain, start businesses, and expand their online interaction is intuitive and swift, thus",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific AI application — 'Machine Learning Research' as Allegro's R&D lab developed to apply state-of-the-art machine learning methods — and references current deployment, but no quantified measurable outcome is directly linked to the AI application (the figure of ~400 employees at 150 events relates to knowledge-sharing events, not AI performance metrics).",7dfedcf3,Allegro,2023,164,tier1,Allegro_2023.pdf,annual_report,claude-sonnet-4-6,"It offers opportunities for platform evolves constantly, ensuring that every ferences where they share Allegro`s digitalization women to retrain, start businesses, and expand their online interaction is intuitive and swift, thus meeting Machine Learning Research is Allegro’s R&D lab journey and AI a",no,,
